,(P)Portentry,(Q)USdelivery,(R)UStime,(W)ITIvalues,(S)CSpresentation,(N)Portexit,(K)CStype,(B)shockintensity,date,subject,file_path,tone_playing_time_in_video,port_entry_time_in_video
4641,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4642,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4643,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4644,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4645,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4646,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4647,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4648,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4649,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4650,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4651,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4652,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4653,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4654,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4655,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4656,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4657,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4658,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4659,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4660,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4661,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4662,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4663,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4664,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4665,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4666,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4667,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4668,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4669,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4670,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4671,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4672,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4673,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4674,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4675,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4676,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4677,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4678,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4679,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4680,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4681,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4682,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4683,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4684,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4685,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4686,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4687,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4688,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4689,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4690,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4691,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4692,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4693,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4694,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4695,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4696,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4697,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4698,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4699,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4700,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4701,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4702,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4703,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4704,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4705,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4706,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4707,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4708,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4709,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4710,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4711,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4712,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4713,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4714,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4715,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4716,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4717,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4718,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4719,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4720,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4721,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4722,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4723,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4724,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4725,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4726,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4727,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4728,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4729,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4730,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4731,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4732,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4733,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4734,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4735,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4736,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4737,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4738,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4739,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4740,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4741,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4742,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4743,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4744,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4745,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4746,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4747,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4748,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4749,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4750,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4751,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4752,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4753,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4754,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4755,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4756,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4757,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4758,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4759,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4760,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4761,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4762,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4763,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4764,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4765,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4766,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4767,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4768,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4769,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4770,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4771,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4772,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4773,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4774,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4775,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4776,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4777,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4778,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4779,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4780,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4781,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4782,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4783,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4784,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4785,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4786,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4787,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4788,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4789,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4790,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4791,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4792,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4793,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4794,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4795,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4796,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4797,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4798,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4799,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4800,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4801,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4802,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4803,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4804,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4805,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4806,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4807,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4808,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4809,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4810,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4811,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4812,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4813,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4814,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4815,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4816,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4817,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4818,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4819,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4820,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4821,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4822,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4823,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4824,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4825,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4826,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4827,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4828,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4829,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4830,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4831,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4832,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4833,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4834,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4835,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4836,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4837,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4838,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4839,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4840,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4841,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4842,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4843,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4844,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4845,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4846,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4847,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4848,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4849,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4850,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4851,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4852,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4853,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4854,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4855,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4856,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
4857,,,,0.0,,,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,
